indexk,kx,ky,g2EPW,g2W90,susRe,susIm,d2EPW,d2W90
5497,0.0329,-0.0949,4.027717499606169e6,28856.80247329608,-8832.293469748054,2.908305968068458e-14,-3.418257632843324e6,-16884.2208052465
5498,0.0493,-0.0854,4.0129661713831536e6,28771.398238795944,-8834.35696890947,2.777473412770205e-14,-3.417233551994346e6,-16823.644524394553
5499,0.0658,-0.0759,4.0258070593808116e6,28840.84750700699,-8855.0221211097,2.9141752835444205e-14,-3.4349696425731056e6,-16900.69010901553
5500,0.0822,-0.0664,4.0642486702439403e6,29069.625911028685,-8884.558232493406,3.378494730154942e-14,-3.4682170764487246e6,-17107.492727638684
5501,0.0986,-0.0569,4.1268765590831605e6,29469.656325979162,-8926.498431040429,4.4002889310866214e-14,-3.5267750913019995e6,-17468.30912482596
5502,0.1151,-0.0475,4.218209068384907e6,30060.303840775323,-8986.94528107872,6.45600181946631e-14,-3.6235996029791394e6,-18011.919709352675
5503,0.1315,-0.038,4.349719195417351e6,30868.514036746776,-9067.80810852534,1.0640003008162616e-13,-3.769996557543276e6,-18766.64732107545
5504,0.1479,-0.0285,4.534197409094887e6,31928.97961519777,-9173.041312163024,1.9990808020290085e-13,-3.9731594572838675e6,-19775.096193359255
5505,0.1644,-0.019,4.778278490380627e6,33284.00976703549,-9305.702461167983,4.3137289516157873e-13,-4.225352761843083e6,-21089.26678748758
5506,0.1808,-0.0095,5.08072240478728e6,34982.54351268057,-9469.500084398185,1.0774515328074172e-12,-4.50472024628027e6,-22775.002746542286
5507,0.1973,0,5.439051586307134e6,37077.58582691138,-9669.09655666914,3.1386217334869054e-12,-4.783881360969239e6,-24913.675045262065
5508,0.2137,0.0095,5.858680042954004e6,39621.349947320334,-9910.26654928893,1.0746850347270668e-11,-5.050406781918626e6,-27602.442803614416
5509,0.2301,0.019,6.354791641329998e6,42657.647000999445,-10203.73173261935,4.425550190205773e-11,-5.316840152173767e6,-30964.436907066185
5510,0.2466,0.0285,6.942202030932194e6,46211.62527800017,-10556.244204168803,2.175347025603248e-10,-5.618172370387495e6,-35119.82638331637
5511,0.263,0.038,7.618638524102961e6,50277.79535949351,-10982.473794889445,1.2960226002546042e-9,-6.013045583768705e6,-40216.22551259842
5512,0.2794,0.0475,8.353870672390318e6,54808.22212375617,-11500.12835937465,9.430622729708934e-9,-6.57088421801409e6,-46410.6731794426
5513,0.2959,0.0569,9.094929392906627e6,59703.50249217439,-12126.643812788101,8.253846002730294e-8,-7.357087577032382e6,-53847.35309088416
5514,0.3123,0.0664,9.78753374882816e6,64809.311430888156,-12893.892048290083,8.756113411121907e-7,-8.431207735582601e6,-62713.45730158674
5515,0.3288,0.0759,1.040296179700558e7,69920.57058648071,-13842.063551132913,0.000011172364641691215,-9.836213543648722e6,-73217.73878105525
5516,0.3452,0.0854,1.0955351446233017e7,74793.76923023436,-15023.294693490545,0.0001675508419779803,-1.159495407375262e7,-85605.72300887632
5517,0.3616,0.0949,1.1499342296330526e7,79166.02209271214,-16524.4970274575,0.0029314282710588336,-1.373954939225781e7,-100292.61242760133
5518,0.3781,0.1044,1.2108759538152255e7,82777.82385030396,-18474.394610105526,0.05854342730000038,-1.6329481911418712e7,-117918.88674883582
5519,0.3945,0.1139,1.2847157895126075e7,85395.79542693314,-21070.968504720342,1.2889601994216682,-1.9502673272510905e7,-139469.4871841347
5520,0.4109,0.1234,1.3744629597955234e7,86832.27029462557,-24695.442022068204,30.278442033078562,-2.359879335032608e7,-166961.8992227641
5521,0.4274,0.1329,1.4790251336558582e7,86960.05094283671,-30211.542540190145,728.3268007985334,-2.950571693634842e7,-205796.67907597974
5522,0.4438,0.1424,1.5938944023195788e7,85722.36823293717,-40112.70378762839,17235.443101893074,-4.045156352497855e7,-272980.0661549356
5523,0.4603,0.1518,1.7122429219959013e7,83139.2147375072,-57040.81913702096,233464.03449324874,-6.6468297350485004e7,-391932.9899509814
5524,0.4767,0.1613,1.825353380028307e7,79311.30957753574,-45461.75139663398,139950.00813048083,-7.28603077096017e7,-318595.61194817425
5525,0.4931,0.1708,1.922302573800609e7,74421.96885320518,-29557.949967045228,9493.972074377285,-5.745108867390841e7,-200015.51262162442
5526,0.5096,0.1803,1.9901581072274677e7,68735.59687973156,-23090.51907337048,594.6464697528789,-4.9110946884748764e7,-145905.27398294304
5527,0.526,0.1898,2.0164246672351204e7,62590.11617511857,-19628.724375957052,44.88884478888512,-4.364798813622058e7,-114085.14898970933
5528,0.5425,0.1993,1.9942698933398988e7,56380.25588721428,-17408.930644648306,4.231908585801309,-3.918812763162643e7,-92223.40439218613
5529,0.5589,0.2088,1.9286291469372977e7,50529.74339436111,-15875.849756883541,0.5181954501785926,-3.523340899624573e7,-76395.20917628914
5530,0.5753,0.2183,1.8393481117981285e7,45453.12609554293,-14778.908858780915,0.08434078423212149,-3.1785074160239812e7,-64880.83236305891
5531,0.5918,0.2278,1.7578984343596432e7,41511.50991180241,-13985.406320406108,0.018529234504247104,-2.9061930107581038e7,-56796.78623601969
5532,0.6082,0.2373,1.7173060340907227e7,38969.68848046818,-13424.136150097582,0.005623169633893433,-2.7368175897307325e7,-51640.35038929239
5533,0.6246,0.2468,1.739114857392594e7,37963.535885325015,-13041.221717787039,0.002339274946911436,-2.69012204451712e7,-49011.71359755212
5534,0.6411,0.2562,1.8237011485042315e7,38485.22102654736,-12810.311294116726,0.0013443393943860945,-2.764461150756688e7,-48612.34395920188
5535,0.6575,0.2657,1.949131866498916e7,40389.86888122443,-12705.571544884744,0.0010428945303877755,-2.932564753224731e7,-50121.141386895055
5536,0.674,0.2752,2.079455080431126e7,43421.97017079367,-12720.380245651402,0.001092197987516445,-3.150729349387894e7,-53268.70755680932
5537,0.6904,0.2847,2.178418704292804e7,47255.003833284325,-12839.928620571989,0.0014859437389306215,-3.3668778072611555e7,-57737.85807191269
5538,0.7068,0.2942,2.222119369772391e7,51535.11368996415,-13067.439616940575,0.0026067476271405083,-3.5403034674084805e7,-63287.804083868934
5539,0.7233,0.3037,2.205301062111827e7,55920.060300720725,-13391.095892153819,0.005589570299125748,-3.644036469515771e7,-69614.46856056814
5540,0.7397,0.3132,2.1398336706891976e7,60107.62717623222,-13821.37137842528,0.01453858000597309,-3.67910965386125e7,-76533.45508343283
5541,0.7561,0.3227,2.0477381708726816e7,63851.833426451056,-14352.318242786792,0.04328638617327045,-3.6556273897582114e7,-83791.04728302314
5542,0.7726,0.3322,1.9528519326196976e7,66969.05266928692,-15005.08323177025,0.14389207620332412,-3.599831412580989e7,-91365.33143319013
5543,0.789,0.3417,1.8744453163869914e7,69338.22640095306,-15785.308544092273,0.5145241489464769,-3.544952050912073e7,-99176.36086304343
5544,0.8055,0.3511,1.824030534296919e7,70899.35509022743,-16693.02264734076,1.9013210255387527,-3.524973699393237e7,-107068.29675652983
5545,0.8219,0.3606,1.8048789697101954e7,71652.73591545643,-17734.57610380588,7.030845161181696,-3.5782816022223316e7,-114950.27729449759
5546,0.8383,0.3701,1.8132154063889023e7,71658.927634803,-18908.967865311886,25.007054331901667,-3.7375332790261276e7,-122729.0328764855
5547,0.8548,0.3796,1.8403872614416946e7,71037.247689424,-20195.444462781787,81.7738818629244,-4.023279754618162e7,-130245.48681425258
5548,0.8712,0.3891,1.875681360626228e7,69959.61015485482,-21578.404440922717,239.91030625413973,-4.442681174764717e7,-137469.44990212968
5549,0.8877,0.3986,1.9093645068157196e7,68637.0874565876,-22983.086085580522,603.6992986174654,-4.970556238946659e7,-144120.09613607003
5550,0.9041,0.4081,1.935135160817823e7,67298.51947967293,-24331.591445769962,1281.123256164628,-5.557161168186649e7,-150047.6020217122
5551,-0.9041,-0.6169,1.6083378644482693e7,62895.270080423266,-21574.8379760044,237.42719847639216,-4.148438438952348e7,-125284.51248598532
5552,-0.8877,-0.6074,1.611265886854032e7,61898.712288236355,-22224.223719815134,370.9800648029525,-4.4330799181587964e7,-127337.04846395284
5553,-0.8712,-0.5979,1.6107627127681954e7,61366.53027571253,-22580.950496733934,467.05728353567133,-4.597357507121741e7,-128430.96419790709
5554,-0.8548,-0.5884,1.6098631312748158e7,61379.33271408641,-22581.635811691758,467.22628197063733,-4.598059879035523e7,-128440.24399560194
5555,-0.8383,-0.5789,1.6087854201027658e7,61930.41946748465,-22225.582206860974,370.8967169735944,-4.435329686916908e7,-127360.05394102378
5556,-0.8219,-0.5694,1.604898519017164e7,62928.13313633433,-21577.349879918795,237.53897421275215,-4.152486251551033e7,-125325.99375230962
5557,-0.8055,-0.5599,1.5947116042696802e7,64210.88288885192,-20721.106866179885,124.49818249174105,-3.8084035052915834e7,-122435.07731673117
5558,-0.789,-0.5504,1.5766913366841974e7,65571.20542282645,-19731.20667870605,53.87317365870157,-3.461494845636228e7,-118686.74308184366
5559,-0.7726,-0.541,1.5532836038452271e7,66783.71195495597,-18706.01486040415,20.036007471843902,-3.1637252886298835e7,-114284.74236009982
5560,-0.7561,-0.5315,1.5310696364138829e7,67631.81547267364,-17710.005430422854,6.61451094546923,-2.9455260991399184e7,-109339.72295116326
5561,-0.7397,-0.522,1.5190738132792225e7,67929.55716038516,-16764.02716284911,1.963053759598684,-2.8169710331520077e7,-103822.5281304269
5562,-0.7233,-0.5125,1.5260949481522027e7,67536.99609378255,-15888.33773435799,0.5503639202195455,-2.7709034879824404e7,-97819.19927557782
5563,-0.7068,-0.503,1.5580525766992504e7,66369.70968103383,-15099.285173661177,0.15211324947196728,-2.7886364043102376e7,-91468.74156824793
5564,-0.6904,-0.4935,1.6158703899289204e7,64404.28456492656,-14405.152666876602,0.04305833221134549,-2.8447456111615624e7,-84917.00787017887
5565,-0.674,-0.484,1.6940000517663535e7,61681.87924373657,-13807.894211773742,0.01296667944337461,-2.9132919440262303e7,-78310.4618891482
5566,-0.6575,-0.4745,1.7798442719754785e7,58311.021996000716,-13310.188111047853,0.004349363366706409,-2.9678479450477637e7,-71826.25327808855
5567,-0.6411,-0.465,1.8549090898423567e7,54469.134263827276,-12903.816350834473,0.0016628580586619272,-2.9836513907105774e7,-65603.77220765565
5568,-0.6246,-0.4555,1.898684198103432e7,50400.501853260845,-12591.942462669693,0.0007588150699049579,-2.945975763992337e7,-59868.04237749315
5569,-0.6082,-0.4461,1.895258993561525e7,46407.34542107065,-12373.017982543533,0.0004262188916929885,-2.847642724143273e7,-54837.9397672784
5570,-0.5918,-0.4366,1.840701683561195e7,42830.94282118996,-12251.241471351179,0.00030622382937442894,-2.698553899157439e7,-50774.81677713269
5571,-0.5753,-0.4271,1.7475606825792924e7,40021.75507425906,-12228.927035713215,0.0002879812361725544,-2.52665076499417e7,-47937.514900350056
5572,-0.5589,-0.4176,1.6430910019556755e7,38300.772711162186,-12310.537322189446,0.00035998524248597423,-2.371863447147617e7,-46590.28941253837
5573,-0.5425,-0.4081,1.5605070995125217e7,37917.834612173254,-12512.596606690071,0.0006168194331765789,-2.278926086887423e7,-47026.70943160704
5574,-0.526,-0.3986,1.5264489831129149e7,39015.016686842806,-12848.564032397646,0.0014487805406182175,-2.28011325965957e7,-49500.85473173708
5575,-0.5096,-0.3891,1.5504589724731361e7,41603.186906305134,-13346.155623843866,0.004700525368970097,-2.3891449375458773e7,-54294.95296581186
5576,-0.4931,-0.3796,1.621660183624841e7,45557.15417523513,-14046.97893813348,0.021067802978130202,-2.600354852415959e7,-61734.80729809538
5577,-0.4767,-0.3701,1.7141109452759754e7,50630.30363145428,-15007.132285290403,0.1274740211923025,-2.890837412503995e7,-72223.35659037915
5578,-0.4603,-0.3606,1.7977277056518443e7,56484.839478246264,-16333.669306546397,1.0333611556109181,-3.2378320085154332e7,-86471.43967052223
5579,-0.4438,-0.3511,1.8490842189046774e7,62730.47373611273,-18204.435059747102,10.884803457604445,-3.628115415354425e7,-105721.03362446642
5580,-0.4274,-0.3417,1.8572714544675253e7,68963.63746147977,-21010.04132564379,146.76759944408334,-4.083983157326075e7,-132756.2358567777
5581,-0.4109,-0.3322,1.8234456767540477e7,74801.0105649636,-25723.86877508635,2394.2636058469593,-4.703242556452679e7,-174620.08431342483
5582,-0.3945,-0.3227,1.756235559093468e7,79904.28600978958,-36106.827655419824,43131.098769175005,-5.828375139381433e7,-257652.45103782436
5583,-0.3781,-0.3132,1.6666415237172727e7,83996.27859131894,-57390.18986635469,312920.9514882951,-7.12418904614886e7,-409224.9190901757
5584,-0.3616,-0.3037,1.5649928553385938e7,86870.52654021641,-46694.88767051294,58703.69749412387,-4.706903907649195e7,-325561.23452249117
5585,-0.3452,-0.2942,1.4602378161080187e7,88396.97877154984,-33355.19645387737,2553.3513498520188,-3.2158742679251485e7,-231732.8652155236
5586,-0.3288,-0.2847,1.3601618038707066e7,88525.4185178161,-26452.018454517332,98.99510040122823,-2.506071687149276e7,-182393.18492989233
5587,-0.3123,-0.2752,1.2710414429758012e7,87286.65626270756,-22189.29921864702,3.943335607196124,-2.053910194859369e7,-149952.94509206308
5588,-0.2959,-0.2657,1.1963864194017177e7,84790.08602624378,-19238.498187159006,0.16574352200939793,-1.7189220430981133e7,-125621.17751390493
5589,-0.2794,-0.2562,1.1356505266339712e7,81215.6526565117,-17079.861855210915,0.007699393607512918,-1.4529274440595431e7,-106244.2813063982
5590,-0.263,-0.2468,1.0841540063579852e7,76798.92499931769,-15433.469249479034,0.0004014187169211292,-1.2340193788008587e7,-90240.46435468043
5591,-0.2466,-0.2373,1.0347891475115048e7,71809.6395996546,-14148.141400499744,0.000024221289998668116,-1.0532652507358188e7,-76829.1887538355
5592,-0.2301,-0.2278,9.809397690122796e6,66526.09881361222,-13124.465519058485,1.7177368848015617e-6,-9.0618316035362e6,-65519.70832818349
5593,-0.2137,-0.2183,9.192182837647265e6,61209.386866825225,-12303.041850656762,1.476632570375062e-7,-7.903776789795622e6,-56020.424888874055
5594,-0.1973,-0.2088,8.506272001473598e6,56081.754155525414,-11632.514091771416,1.5266245701331863e-8,-7.021969720926418e6,-48060.76152127705
5595,-0.1808,-0.1993,7.795887321607779e6,51312.57566376743,-11081.688934045165,1.9131795534163697e-9,-6.372066155376249e6,-41448.56931895787
5596,-0.1644,-0.1898,7.1147588222696e6,47013.34864754694,-10630.217810377282,2.950942816491379e-10,-5.89440632612939e6,-36017.98662065466
5597,-0.1479,-0.1803,6.501103673555671e6,43241.016131185854,-10256.60392416343,5.517376288390193e-11,-5.522068488949058e6,-31589.713223732808
5598,-0.1315,-0.1708,5.966272487911896e6,40007.24614169007,-9946.630783690174,1.240748597949148e-11,-5.192831985475862e6,-28010.50198795481
5599,-0.1151,-0.1613,5.5015058770295e6,37290.59791104994,-9691.029347551706,3.356877935166042e-12,-4.866854839226717e6,-25146.729738144535
5600,-0.0986,-0.1518,5.09508032763432e6,35048.76798803374,-9481.18072579434,1.0850166017739171e-12,-4.530517605736405e6,-22875.899827003283
5601,-0.0822,-0.1424,4.745963213119773e6,33228.994080516844,-9306.790956771454,4.106720179952374e-13,-4.195703376297792e6,-21085.837223131643
5602,-0.0658,-0.1329,4.464396246937297e6,31775.760495295974,-9160.13769651985,1.829085974717005e-13,-3.893411534724745e6,-19686.107198099035
5603,-0.0493,-0.1234,4.260963289569647e6,30635.833189246267,-9032.302098573211,9.271050959267094e-14,-3.657365771808737e6,-18586.744329514706
5604,-0.0329,-0.1139,4.134577312474592e6,29761.194231162266,-8929.92338378822,5.28493039487632e-14,-3.511916605124346e6,-17741.84992903372
5605,-0.0164,-0.1044,4.06941941333837e6,29110.610324233392,-8854.77844669129,3.4189631537038645e-14,-3.4479880474206037e6,-17120.90915711731
5606,0,-0.0949,4.0422895584848104e6,28650.47747621793,-8801.592989498544,2.472014137350562e-14,-3.435334610206476e6,-16686.143825553223
5607,0.0164,-0.0854,4.0331737975840503e6,28355.350397976094,-8770.134835190536,2.0108549815239043e-14,-3.44766375185936e6,-16415.169712486088
5608,0.0329,-0.0759,4.0306729318480836e6,28208.323791379076,-8759.502364754775,1.8280472205796533e-14,-3.4637596724269753e6,-16290.773882267757
5609,0.0493,-0.0664,4.030410999777802e6,28201.267961984056,-8770.087189497937,1.8423229758828552e-14,-3.4712180878117126e6,-16302.909424993768
5610,0.0658,-0.0569,4.031605625815193e6,28334.86652877421,-8797.841087911416,2.024361949276727e-14,-3.4652314740593517e6,-16438.566473412673
5611,0.0822,-0.0475,4.0375571114123557e6,28618.440976039168,-8834.394960481011,2.4579291723139e-14,-3.4548685942091043e6,-16696.422091559973
5612,0.0986,-0.038,4.0597779568827925e6,29069.62304428385,-8884.555091463399,3.37849408758627e-14,-3.465148817242972e6,-17107.47820972409
5613,0.1151,-0.0285,4.1196142750641764e6,29713.98776293083,-8951.996455847377,5.1910203716271494e-14,-3.5234779043808943e6,-17700.53491304394
5614,0.1315,-0.019,4.242166426380209e6,30584.737748515377,-9041.227578413329,9.028524288504041e-14,-3.6574503236427573e6,-18514.33523564472
5615,0.1479,-0.0095,4.4447298167075645e6,31722.403701965166,-9155.071844988062,1.7901553089628146e-13,-3.878342620493181e6,-19594.469016585983
5616,0.1644,0,4.728584199731166e6,33174.31331749472,-9296.73488185375,4.07660427273896e-13,-4.172934838258826e6,-20998.48434642037
5617,0.1808,0.0095,5.081709802974663e6,34993.322707137275,-9471.520288782447,1.0828524296954828e-12,-4.506742143179733e6,-22801.33270963436
5618,0.1973,0.019,5.49115405784405e6,37235.08788688989,-9683.035480434024,3.354566837667005e-12,-4.84392056633653e6,-25087.584185186617
5619,0.2137,0.0285,5.9549846694112765e6,39953.08791388259,-9940.51251243457,1.240468945087976e-11,-5.169611223794638e6,-27970.043519808707
5620,0.2301,0.038,6.4831444804871725e6,43190.81618620485,-10252.435155495967,5.516701900544873e-11,-5.495762122812045e6,-31573.51540507878
5621,0.2466,0.0475,7.085165893301052e6,46971.121549074844,-10628.093596188788,2.951136190329056e-10,-5.861779861036191e6,-36034.224125974324
5622,0.263,0.0569,7.753672335617211e6,51283.59912034389,-11081.785783960842,1.9134736617035356e-9,-6.330819285964811e6,-41508.09855238805
5623,0.2794,0.0664,8.456970231244287e6,56072.02746072923,-11635.069927322602,1.5270092510121556e-8,-6.971829327157392e6,-48176.78876732517
5624,0.2959,0.0759,9.148317691703463e6,61224.755487881295,-12308.503864038646,1.4770388475786392e-7,-7.846277377386745e6,-56208.83572628024
5625,0.3123,0.0854,9.787996389185732e6,66571.21699871255,-13133.443155541849,1.7184747759770729e-6,-9.001798797536148e6,-65798.95574854992
